	ALE Value
PHYHD1.rescaled	7.627485e-09
CLU.rescaled	7.624194e-09
SULT2B1.rescaled	7.623134e-09
IRAK3.rescaled	7.615569e-09
ST8SIA6.rescaled	7.612269e-09
SLC25A15.rescaled	7.609694e-09
METTL11B.rescaled	7.60242e-09
KCNK15.rescaled	7.596167e-09
PMM2.rescaled	7.588346e-09
TAL2.rescaled	7.583494e-09
RND2.rescaled	7.579407e-09
CCDC65.rescaled	7.567166e-09
SCARA5.rescaled	7.551902e-09
EGFL7.rescaled	7.547042e-09
CCNI2.rescaled	7.546444e-09
LRRC71.rescaled	7.544046e-09
FBXO2.rescaled	7.535008e-09
LINGO1.rescaled	7.531239e-09
LIN7A.rescaled	7.5294855e-09
SCFD2.rescaled	7.524621e-09
DCAF12L2.rescaled	7.523804e-09
ZYG11A.rescaled	7.52154e-09
CYP4X1.rescaled	7.506881e-09
MED1.rescaled	7.5046875e-09
CLCA2.rescaled	7.502982e-09
KRT7.rescaled	7.496822e-09
FOXK1.rescaled	7.495817e-09
UGT2B7.rescaled	7.493522e-09
CPNE5.rescaled	7.492684e-09
SLC25A18.rescaled	7.492674e-09
GOLGA7B.rescaled	7.492429e-09
CES3.rescaled	7.491683e-09
EYA1.rescaled	7.483538e-09
OR51E2.rescaled	7.482068e-09
MMP1.rescaled	7.477518e-09
ZNF648.rescaled	7.475343e-09
GRB2.rescaled	7.473958e-09
TUBB8.rescaled	7.473423e-09
PI15.rescaled	7.466109e-09
C17orf50.rescaled	7.465682e-09
ENHO.rescaled	7.4656406e-09
COL4A6.rescaled	7.464708e-09
TPH1.rescaled	7.463593e-09
GSTA3.rescaled	7.460644e-09
KIF6.rescaled	7.455212e-09
SCGB1D1.rescaled	7.447031e-09
FADS2.rescaled	7.446878e-09
GPRIN2.rescaled	7.4450637e-09
ACTG2.rescaled	7.4435347e-09
PLIN4.rescaled	7.442609e-09
TAS2R5.rescaled	7.438074e-09
GRHL3.rescaled	7.4368915e-09
CELSR2.rescaled	7.43573e-09
TEKT5.rescaled	7.428981e-09
CHAD.rescaled	7.4287345e-09
SLC39A7.rescaled	7.427744e-09
LDHC.rescaled	7.4265065e-09
OAS1.rescaled	7.40856e-09
TIAM1.rescaled	7.4051516e-09
GALNT3.rescaled	7.401267e-09
GLYATL2.rescaled	7.399309e-09
SOWAHB.rescaled	7.397734e-09
ATP13A2.rescaled	7.3958977e-09
OTX1.rescaled	7.393839e-09
ENTPD3.rescaled	7.3936555e-09
ZNF391.rescaled	7.386049e-09
XK.rescaled	7.3818454e-09
TLL2.rescaled	7.3781523e-09
EGFL6.rescaled	7.376132e-09
C16orf89.rescaled	7.3744255e-09
OR52K2.rescaled	7.369822e-09
MUCL1.rescaled	7.356137e-09
BDKRB1.rescaled	7.347004e-09
MAPK15.rescaled	7.34678e-09
DTNA.rescaled	7.34664e-09
HCAR1.rescaled	7.3416713e-09
NPAS2.rescaled	7.340327e-09
SPTBN5.rescaled	7.337965e-09
KCNH2.rescaled	7.337726e-09
EN2.rescaled	7.3329494e-09
PEG3.rescaled	7.322167e-09
TONSL.rescaled	7.32118e-09
TFR2.rescaled	7.3174222e-09
GAS2L2.rescaled	7.3129756e-09
ODF2.rescaled	7.3028046e-09
TSC22D3.rescaled	7.2989357e-09
OAS2.rescaled	7.288982e-09
JAKMIP3.rescaled	7.288252e-09
ALG5.rescaled	7.282852e-09
TEX264.rescaled	7.2796156e-09
SAA2.rescaled	7.274641e-09
KLK5.rescaled	7.2686417e-09
NME5.rescaled	7.261436e-09
COL6A6.rescaled	7.258407e-09
HHIPL2.rescaled	7.254124e-09
IGSF5.rescaled	7.243992e-09
TMSB15A.rescaled	7.2424613e-09
MYB.rescaled	7.2364794e-09
ADAMTS19.rescaled	7.2244277e-09
GPR31.rescaled	7.2235626e-09
PAX8.rescaled	7.2174453e-09
WNK2.rescaled	7.2155535e-09
DSCAML1.rescaled	7.208162e-09
NALCN.rescaled	7.206108e-09
S100P.rescaled	7.2018445e-09
DNASE2B.rescaled	7.199213e-09
ADARB2.rescaled	7.1928463e-09
IYD.rescaled	7.19092e-09
TMEM52.rescaled	7.189723e-09
HSP90B1.rescaled	7.1892123e-09
ZNF492.rescaled	7.182742e-09
PCDHGB1.rescaled	7.177129e-09
CNFN.rescaled	7.1738375e-09
FREM2.rescaled	7.1675728e-09
GAD1.rescaled	7.1671757e-09
SLC24A3.rescaled	7.165624e-09
LRRC43.rescaled	7.16399e-09
RTN2.rescaled	7.160798e-09
ZNF208.rescaled	7.150026e-09
PDE6B.rescaled	7.149513e-09
MAPK8IP2.rescaled	7.14934e-09
RHOA.rescaled	7.148618e-09
KANK4.rescaled	7.1450654e-09
NFE2.rescaled	7.1431807e-09
NDST1.rescaled	7.133804e-09
PPP1R3C.rescaled	7.1312387e-09
PPFIA1.rescaled	7.128566e-09
AKAP3.rescaled	7.1185817e-09
GCNT2.rescaled	7.1132296e-09
C4orf47.rescaled	7.112493e-09
KRT15.rescaled	7.1120003e-09
KCNQ5.rescaled	7.109465e-09
SNAPC5.rescaled	7.109192e-09
PAX2.rescaled	7.108834e-09
SGSM1.rescaled	7.1055655e-09
CCL7.rescaled	7.0905823e-09
KBTBD11.rescaled	7.090056e-09
ABAT.rescaled	7.086189e-09
ZDHHC16.rescaled	7.0816903e-09
KLHL32.rescaled	7.074845e-09
CD177.rescaled	7.0745694e-09
SCIN.rescaled	7.0742856e-09
SLC4A4.rescaled	7.070565e-09
ZFP36L2.rescaled	7.0700943e-09
NADK.rescaled	7.0597888e-09
RSPO1.rescaled	7.0594086e-09
GTF2E2.rescaled	7.057827e-09
SLC6A14.rescaled	7.049497e-09
FDCSP.rescaled	7.0435835e-09
INSIG1.rescaled	7.0386994e-09
IRX4.rescaled	7.0377633e-09
MICB.rescaled	7.036818e-09
PIK3C2G.rescaled	7.0365638e-09
PAK6.rescaled	7.0362085e-09
CHI3L2.rescaled	7.0220088e-09
KRT6B.rescaled	7.02124e-09
FOLR1.rescaled	7.0197115e-09
SLC39A2.rescaled	7.016087e-09
ADORA1.rescaled	7.012719e-09
LYRM1.rescaled	7.011383e-09
GAPT.rescaled	7.0107258e-09
ZNF177.rescaled	7.008528e-09
GLDC.rescaled	7.006449e-09
LYPD6B.rescaled	7.0028925e-09
DEAF1.rescaled	7.0026847e-09
MTMR7.rescaled	7.000827e-09
GMNN.rescaled	7.000498e-09
CYP2A6.rescaled	6.999492e-09
ZIM2.rescaled	6.9957258e-09
SRRM1.rescaled	6.992551e-09
PHF13.rescaled	6.987257e-09
RBM26.rescaled	6.9851827e-09
GIPR.rescaled	6.9843007e-09
RAB39B.rescaled	6.9791626e-09
DNAH9.rescaled	6.9769297e-09
ADAMTS15.rescaled	6.975725e-09
ZC3H8.rescaled	6.971756e-09
PPP1R10.rescaled	6.9701547e-09
FPGS.rescaled	6.9654194e-09
RING1.rescaled	6.965105e-09
GJB4.rescaled	6.964669e-09
MYH14.rescaled	6.9603785e-09
TMPRSS4.rescaled	6.9577393e-09
ACOX2.rescaled	6.957538e-09
ADM2.rescaled	6.9573254e-09
FAM81B.rescaled	6.9523542e-09
EIF3CL.rescaled	6.9471415e-09
KHK.rescaled	6.947094e-09
SLC25A4.rescaled	6.9469346e-09
ELL3.rescaled	6.9455406e-09
CP.rescaled	6.9432384e-09
ADAMTS8.rescaled	6.9420225e-09
CLNS1A.rescaled	6.9416624e-09
DDIT4.rescaled	6.9372783e-09
GPR87.rescaled	6.9352484e-09
TNFSF18.rescaled	6.933309e-09
RSAD2.rescaled	6.931725e-09
TFPI2.rescaled	6.9307178e-09
CLUL1.rescaled	6.930013e-09
APOBEC3A.rescaled	6.924758e-09
WNK3.rescaled	6.9238126e-09
NLGN4X.rescaled	6.9158865e-09
UQCRB.rescaled	6.911433e-09
TIFAB.rescaled	6.9043016e-09
ARL11.rescaled	6.903598e-09
TRHDE.rescaled	6.9033588e-09
MXD4.rescaled	6.8932953e-09
PSORS1C1.rescaled	6.8927712e-09
SCUBE1.rescaled	6.8824932e-09
CLPTM1L.rescaled	6.879125e-09
TMEM40.rescaled	6.8740387e-09
ATF3.rescaled	6.8700063e-09
COL4A4.rescaled	6.8695325e-09
ADAMTSL5.rescaled	6.868574e-09
G0S2.rescaled	6.867109e-09
GRINA.rescaled	6.8611605e-09
ATP6V1G2.rescaled	6.8608026e-09
PCDHA3.rescaled	6.8573582e-09
XDH.rescaled	6.8560455e-09
PPM1J.rescaled	6.854849e-09
KCNH1.rescaled	6.8514945e-09
NXPH4.rescaled	6.8507724e-09
PCDHB8.rescaled	6.8505077e-09
C9orf129.rescaled	6.849559e-09
SLC19A3.rescaled	6.8484205e-09
GREB1.rescaled	6.848317e-09
ZMAT5.rescaled	6.8474777e-09
CXCR4.rescaled	6.84547e-09
LAMA3.rescaled	6.8411397e-09
LRRC4C.rescaled	6.8404584e-09
REM2.rescaled	6.8389223e-09
TEX22.rescaled	6.834382e-09
PCDHAC1.rescaled	6.827365e-09
ATP2C2.rescaled	6.8227917e-09
KLK6.rescaled	6.8218813e-09
PRKCD.rescaled	6.819236e-09
NOXRED1.rescaled	6.817775e-09
POTEF.rescaled	6.8168156e-09
PDK4.rescaled	6.8058044e-09
CDK18.rescaled	6.802924e-09
FCGBP.rescaled	6.802425e-09
EGR3.rescaled	6.792874e-09
NRXN3.rescaled	6.792638e-09
FGFR3.rescaled	6.792615e-09
SLC23A1.rescaled	6.7921966e-09
ADRB1.rescaled	6.784159e-09
SLITRK5.rescaled	6.78143e-09
FAM189A2.rescaled	6.7814216e-09
GRID2IP.rescaled	6.777404e-09
COCH.rescaled	6.7740697e-09
ATP2A3.rescaled	6.773857e-09
SLC10A5.rescaled	6.7663373e-09
MMP24.rescaled	6.766336e-09
ABCC5.rescaled	6.7659345e-09
RIMKLA.rescaled	6.764496e-09
GSR.rescaled	6.764108e-09
DDX25.rescaled	6.762169e-09
OGDHL.rescaled	6.7611747e-09
UFSP1.rescaled	6.759289e-09
RIMS2.rescaled	6.755579e-09
SLC16A6.rescaled	6.745306e-09
ZFYVE1.rescaled	6.7417556e-09
TMCC1.rescaled	6.7358257e-09
DIRAS1.rescaled	6.7354233e-09
GPR82.rescaled	6.7349077e-09
DEPTOR.rescaled	6.7339267e-09
FSIP1.rescaled	6.732417e-09
CA2.rescaled	6.7321455e-09
HPCA.rescaled	6.73174e-09
AZU1.rescaled	6.7311254e-09
C20orf144.rescaled	6.7310433e-09
MCHR1.rescaled	6.7293286e-09
C8orf34.rescaled	6.728519e-09
LRRC73.rescaled	6.7241275e-09
FAM166B.rescaled	6.7240045e-09
C4orf48.rescaled	6.7159545e-09
LPCAT3.rescaled	6.713262e-09
HSBP1.rescaled	6.708764e-09
MIDN.rescaled	6.7061374e-09
MRM1.rescaled	6.7056485e-09
WNT11.rescaled	6.7052826e-09
TM4SF19.rescaled	6.7051995e-09
TMEM45B.rescaled	6.705129e-09
CALB2.rescaled	6.7040955e-09
SEMA3B.rescaled	6.7033077e-09
HP.rescaled	6.700727e-09
SPINK2.rescaled	6.691226e-09
LFNG.rescaled	6.6873653e-09
HINT1.rescaled	6.685132e-09
MUL1.rescaled	6.682969e-09
NBEA.rescaled	6.674675e-09
IL1B.rescaled	6.6745205e-09
CCL17.rescaled	6.668922e-09
DERL3.rescaled	6.662352e-09
BBOX1.rescaled	6.6619137e-09
SPAG1.rescaled	6.661836e-09
NPPC.rescaled	6.653415e-09
CILP.rescaled	6.6501427e-09
MMRN1.rescaled	6.6491963e-09
RHPN1.rescaled	6.6470003e-09
RWDD1.rescaled	6.6465016e-09
SGCG.rescaled	6.643506e-09
RASAL1.rescaled	6.642175e-09
CFP.rescaled	6.641625e-09
C6.rescaled	6.641212e-09
ABCC12.rescaled	6.6365122e-09
FGF16.rescaled	6.6274e-09
IGFBP2.rescaled	6.6225114e-09
RBM24.rescaled	6.6222547e-09
CCL24.rescaled	6.6222015e-09
OLFM1.rescaled	6.615591e-09
PKD1L2.rescaled	6.614739e-09
UCN2.rescaled	6.614649e-09
SHISA2.rescaled	6.613347e-09
SNX22.rescaled	6.61219e-09
AIG1.rescaled	6.608452e-09
VGLL1.rescaled	6.6080057e-09
EGLN3.rescaled	6.6024177e-09
SH3RF2.rescaled	6.600224e-09
HAPLN1.rescaled	6.5994583e-09
TRIM72.rescaled	6.5989547e-09
WNT3.rescaled	6.598354e-09
ZNF594.rescaled	6.5980474e-09
GDF3.rescaled	6.595603e-09
ADAMTS16.rescaled	6.5940466e-09
SYNPO2L.rescaled	6.589509e-09
GNL3.rescaled	6.5815784e-09
IFIT3.rescaled	6.5793073e-09
SYT17.rescaled	6.5789316e-09
BARX2.rescaled	6.5787162e-09
SRRM5.rescaled	6.5763444e-09
EPHX2.rescaled	6.57195e-09
DOLK.rescaled	6.571216e-09
IP6K3.rescaled	6.568622e-09
MC1R.rescaled	6.564953e-09
MAG.rescaled	6.560749e-09
VDAC1.rescaled	6.5578694e-09
CLC.rescaled	6.5576367e-09
SCARA3.rescaled	6.5562267e-09
RNF223.rescaled	6.5504473e-09
SLC7A13.rescaled	6.549202e-09
KCND3.rescaled	6.5420687e-09
EGR2.rescaled	6.5414536e-09
METAP1D.rescaled	6.5388805e-09
TUBB3.rescaled	6.5297976e-09
LMTK3.rescaled	6.5211494e-09
SPEF1.rescaled	6.516249e-09
PLA2G4F.rescaled	6.5108616e-09
CATSPER3.rescaled	6.506685e-09
TAF13.rescaled	6.5065007e-09
HSPB1.rescaled	6.499217e-09
SLC26A3.rescaled	6.4948917e-09
PEG10.rescaled	6.490331e-09
SLAIN1.rescaled	6.487652e-09
CCNJL.rescaled	6.4851577e-09
AQP6.rescaled	6.484985e-09
FGG.rescaled	6.483564e-09
PLA2G2D.rescaled	6.4822143e-09
SDR42E1.rescaled	6.4771837e-09
HIPK2.rescaled	6.4747145e-09
EEF2.rescaled	6.4728156e-09
ANAPC11.rescaled	6.471614e-09
HSDL2.rescaled	6.4700187e-09
ATP8A2.rescaled	6.467181e-09
TSSK3.rescaled	6.463509e-09
PP2D1.rescaled	6.4603647e-09
ARNT2.rescaled	6.4595023e-09
KRT81.rescaled	6.4572996e-09
CPNE4.rescaled	6.45593e-09
TEF.rescaled	6.455131e-09
HOXB8.rescaled	6.4506502e-09
ATAD2.rescaled	6.4476753e-09
GPR162.rescaled	6.446253e-09
TUBB2B.rescaled	6.4451817e-09
NEFH.rescaled	6.442293e-09
CBS.rescaled	6.4415553e-09
KHDC1.rescaled	6.4405974e-09
XKR8.rescaled	6.434269e-09
NTF4.rescaled	6.4324235e-09
LARP1B.rescaled	6.427611e-09
ZNF485.rescaled	6.4182983e-09
SFTPD.rescaled	6.4181793e-09
IL1RL1.rescaled	6.417251e-09
GNRH1.rescaled	6.4132246e-09
CUL5.rescaled	6.410603e-09
AGPAT2.rescaled	6.409604e-09
ZNF696.rescaled	6.4064114e-09
UBR5.rescaled	6.4025163e-09
MAPK4.rescaled	6.401586e-09
RAB39A.rescaled	6.3996954e-09
SYP.rescaled	6.3985883e-09
CLCNKB.rescaled	6.396184e-09
WDR93.rescaled	6.3954837e-09
IL5RA.rescaled	6.3922223e-09
SLC22A4.rescaled	6.392211e-09
EDARADD.rescaled	6.3882726e-09
RNF125.rescaled	6.3808048e-09
ARID1A.rescaled	6.377567e-09
ZSCAN23.rescaled	6.3760526e-09
RGS11.rescaled	6.3757883e-09
TTC22.rescaled	6.372538e-09
SLFN13.rescaled	6.3713963e-09
SLC4A11.rescaled	6.36708e-09
FLT1.rescaled	6.3649632e-09
SLC41A3.rescaled	6.3615873e-09
UBC.rescaled	6.3524643e-09
SNTN.rescaled	6.3499646e-09
KCNG1.rescaled	6.3468732e-09
LACRT.rescaled	6.3466046e-09
FA2H.rescaled	6.3434915e-09
CHRDL1.rescaled	6.3433623e-09
USF2.rescaled	6.3427157e-09
SLC16A9.rescaled	6.331336e-09
RAET1E.rescaled	6.3262835e-09
ZSWIM5.rescaled	6.320978e-09
COL17A1.rescaled	6.319717e-09
TMEM82.rescaled	6.3181e-09
RPL12.rescaled	6.3124195e-09
SLC1A2.rescaled	6.3087935e-09
CDON.rescaled	6.3071917e-09
PENK.rescaled	6.306048e-09
CMPK2.rescaled	6.3032672e-09
ATP6V0D2.rescaled	6.2955627e-09
LIPE.rescaled	6.2933894e-09
NCALD.rescaled	6.293178e-09
DEFB1.rescaled	6.285974e-09
GNG13.rescaled	6.284371e-09
MUC16.rescaled	6.282398e-09
NXPH3.rescaled	6.2806453e-09
PCDHA13.rescaled	6.277168e-09
MLXIPL.rescaled	6.2723995e-09
PRSS27.rescaled	6.2715153e-09
TTLL5.rescaled	6.270574e-09
PRG4.rescaled	6.2667267e-09
HSD17B2.rescaled	6.26361e-09
MXD1.rescaled	6.2613776e-09
ST6GALNAC5.rescaled	6.2572076e-09
LGALS8.rescaled	6.256113e-09
SEZ6L2.rescaled	6.2520025e-09
CLDND2.rescaled	6.247173e-09
LSM1.rescaled	6.24602e-09
C6orf223.rescaled	6.2444174e-09
MED12L.rescaled	6.2441314e-09
ADRA2C.rescaled	6.2432823e-09
TBX1.rescaled	6.243029e-09
ALDOA.rescaled	6.2384657e-09
CCL21.rescaled	6.228373e-09
CCDC74B.rescaled	6.226643e-09
NGEF.rescaled	6.2246057e-09
TNMD.rescaled	6.2238996e-09
EN1.rescaled	6.2227166e-09
BST2.rescaled	6.222037e-09
ZFP41.rescaled	6.2208456e-09
LPCAT1.rescaled	6.2203585e-09
TRAFD1.rescaled	6.218208e-09
BMP7.rescaled	6.2159375e-09
RDH12.rescaled	6.2156036e-09
TIMM22.rescaled	6.214968e-09
UTP15.rescaled	6.214295e-09
ADAMTS20.rescaled	6.2104304e-09
PPM1K.rescaled	6.2091536e-09
GALE.rescaled	6.206602e-09
PHLDB2.rescaled	6.201117e-09
EXTL1.rescaled	6.1968386e-09
SIGLEC15.rescaled	6.1966263e-09
HSD17B14.rescaled	6.1954353e-09
CACNA1F.rescaled	6.195298e-09
ZNF778.rescaled	6.1950356e-09
TFF2.rescaled	6.1921437e-09
NEK5.rescaled	6.191545e-09
NRG2.rescaled	6.1872067e-09
EPO.rescaled	6.1813425e-09
STON2.rescaled	6.1791803e-09
EFR3B.rescaled	6.1787837e-09
IGFBPL1.rescaled	6.1760126e-09
APCDD1L.rescaled	6.1736585e-09
LAX1.rescaled	6.172153e-09
CNTD1.rescaled	6.1711756e-09
VIPR2.rescaled	6.1692726e-09
DOCK5.rescaled	6.167671e-09
SMOX.rescaled	6.1652186e-09
ITIH3.rescaled	6.1646084e-09
PTPRN2.rescaled	6.161784e-09
WDR88.rescaled	6.1616543e-09
RFX6.rescaled	6.1582375e-09
LDLR.rescaled	6.155426e-09
HOXA6.rescaled	6.1516663e-09
CA8.rescaled	6.1499623e-09
CERS1.rescaled	6.147708e-09
EVPL.rescaled	6.1461627e-09
GTF2H2.rescaled	6.1428853e-09
CD1C.rescaled	6.1404255e-09
XPNPEP2.rescaled	6.138124e-09
S100A9.rescaled	6.1346785e-09
SMPDL3B.rescaled	6.129784e-09
MRPL15.rescaled	6.128765e-09
COBL.rescaled	6.128754e-09
DNAJC12.rescaled	6.128259e-09
PLK2.rescaled	6.128153e-09
KCNN3.rescaled	6.127552e-09
ISL2.rescaled	6.11727e-09
RASGRP1.rescaled	6.1169225e-09
SH2D4A.rescaled	6.1154406e-09
SCGN.rescaled	6.1154277e-09
SEC14L2.rescaled	6.109063e-09
NR4A3.rescaled	6.107494e-09
RNPEPL1.rescaled	6.1068985e-09
MCM4.rescaled	6.104675e-09
HTR7.rescaled	6.1042185e-09
STK39.rescaled	6.10235e-09
LILRB5.rescaled	6.102249e-09
RNF148.rescaled	6.1007195e-09
URM1.rescaled	6.096108e-09
LEKR1.rescaled	6.0950787e-09
EIF2AK2.rescaled	6.0944134e-09
KRT14.rescaled	6.093037e-09
SMARCD3.rescaled	6.0921237e-09
TLCD1.rescaled	6.0914105e-09
SPTBN2.rescaled	6.0907226e-09
CCDC85C.rescaled	6.087642e-09
PPARGC1A.rescaled	6.087322e-09
MEGF10.rescaled	6.085908e-09
SEZ6L.rescaled	6.084314e-09
NMUR1.rescaled	6.0835394e-09
DAXX.rescaled	6.080184e-09
NELL1.rescaled	6.0772805e-09
UNC5CL.rescaled	6.077063e-09
ORM1.rescaled	6.0730856e-09
DUOXA1.rescaled	6.071877e-09
CD83.rescaled	6.071556e-09
FBXO15.rescaled	6.0674847e-09
RGS9.rescaled	6.0674368e-09
GATA1.rescaled	6.0673337e-09
S100Z.rescaled	6.0661973e-09
ASH2L.rescaled	6.0640835e-09
DGKD.rescaled	6.0640692e-09
NOL4.rescaled	6.0631167e-09
DRD2.rescaled	6.056657e-09
HBEGF.rescaled	6.056111e-09
NTF3.rescaled	6.0559477e-09
HUS1B.rescaled	6.0555445e-09
INPP5K.rescaled	6.0511613e-09
PAX7.rescaled	6.048128e-09
ACACB.rescaled	6.046788e-09
PMCH.rescaled	6.041606e-09
ADH1A.rescaled	6.0404126e-09
NOS1AP.rescaled	6.040077e-09
C8orf82.rescaled	6.0399485e-09
SUSD3.rescaled	6.039924e-09
REPS2.rescaled	6.039924e-09
NUDT3.rescaled	6.0352154e-09
KLRG2.rescaled	6.03483e-09
HSH2D.rescaled	6.034109e-09
TUBB4A.rescaled	6.0335372e-09
TRIM36.rescaled	6.032441e-09
KLF9.rescaled	6.0315384e-09
ALCAM.rescaled	6.0306635e-09
COASY.rescaled	6.028915e-09
GADD45G.rescaled	6.0283702e-09
FGL1.rescaled	6.025472e-09
CSPP1.rescaled	6.021264e-09
PCYT2.rescaled	6.021105e-09
RIPK4.rescaled	6.0204175e-09
GOLM1.rescaled	6.0198464e-09
F2RL2.rescaled	6.017855e-09
CYHR1.rescaled	6.013076e-09
RAB11FIP1.rescaled	6.0112466e-09
ABTB2.rescaled	6.0075553e-09
GPR27.rescaled	6.0075216e-09
ITGB6.rescaled	6.0060317e-09
ACVR1C.rescaled	6.0030407e-09
IQUB.rescaled	6.002809e-09
PCDHA8.rescaled	5.9994685e-09
MACC1.rescaled	5.993481e-09
KCNMB1.rescaled	5.99178e-09
SAA1.rescaled	5.990612e-09
TTC39A.rescaled	5.9902057e-09
CAPN13.rescaled	5.982701e-09
TTLL9.rescaled	5.9792504e-09
C11orf91.rescaled	5.9780727e-09
SRRM3.rescaled	5.976778e-09
ALOX15B.rescaled	5.9765504e-09
CCDC153.rescaled	5.9697594e-09
MYEF2.rescaled	5.9689356e-09
TRIB3.rescaled	5.968203e-09
HSPA2.rescaled	5.967186e-09
SCT.rescaled	5.9662595e-09
ODF3L1.rescaled	5.961888e-09
CBFA2T3.rescaled	5.961599e-09
MS4A2.rescaled	5.9574154e-09
CABP4.rescaled	5.956904e-09
ST8SIA2.rescaled	5.9523884e-09
P4HA1.rescaled	5.9519265e-09
LGR5.rescaled	5.9518634e-09
SLC27A3.rescaled	5.9501204e-09
PROC.rescaled	5.949303e-09
FSIP2.rescaled	5.945446e-09
CIB3.rescaled	5.9391025e-09
ZDHHC12.rescaled	5.939047e-09
LDLRAD1.rescaled	5.9374052e-09
TP53BP1.rescaled	5.9362684e-09
DMKN.rescaled	5.9316276e-09
KREMEN2.rescaled	5.9310277e-09
FPR2.rescaled	5.926681e-09
ZNF33B.rescaled	5.9253797e-09
OSBPL6.rescaled	5.9215535e-09
NPC1L1.rescaled	5.9214718e-09
RPS14.rescaled	5.9189365e-09
TXN2.rescaled	5.9123817e-09
C1QTNF7.rescaled	5.9081677e-09
GJB3.rescaled	5.9073915e-09
IGLL5.rescaled	5.9067835e-09
GDF9.rescaled	5.9059664e-09
EVX1.rescaled	5.900089e-09
NDUFAF2.rescaled	5.8999072e-09
PCDHA1.rescaled	5.8997696e-09
ARHGDIG.rescaled	5.8997203e-09
GLA.rescaled	5.8875997e-09
TMEM179.rescaled	5.881939e-09
C5orf49.rescaled	5.8809455e-09
DNAH3.rescaled	5.880234e-09
CLDN8.rescaled	5.8798992e-09
ZSCAN1.rescaled	5.872734e-09
ENPP5.rescaled	5.8654694e-09
MAP3K11.rescaled	5.8626703e-09
JUN.rescaled	5.8606937e-09
SLC25A25.rescaled	5.857436e-09
AFF3.rescaled	5.855504e-09
WBP4.rescaled	5.8549503e-09
FAM71F2.rescaled	5.8538356e-09
CCL28.rescaled	5.85307e-09
ZNF883.rescaled	5.8503615e-09
NTN3.rescaled	5.848435e-09
DHH.rescaled	5.8483285e-09
TMEM208.rescaled	5.8479634e-09
ESM1.rescaled	5.846325e-09
DHX30.rescaled	5.846177e-09
PLAC8L1.rescaled	5.845811e-09
ITGB4.rescaled	5.8439134e-09
CAND2.rescaled	5.843397e-09
B3GALT4.rescaled	5.8428813e-09
MYO16.rescaled	5.8405667e-09
PAQR5.rescaled	5.835569e-09
TGFB2.rescaled	5.83381e-09
TTC29.rescaled	5.8333365e-09
ZNF517.rescaled	5.8327516e-09
NELL2.rescaled	5.8320215e-09
PLAC1.rescaled	5.8313243e-09
KCNG3.rescaled	5.829683e-09
SRSF11.rescaled	5.8277396e-09
MMP25.rescaled	5.8273026e-09
JPH2.rescaled	5.826806e-09
NCAM2.rescaled	5.826517e-09
MTFMT.rescaled	5.826494e-09
TUBA3E.rescaled	5.818877e-09
TUBAL3.rescaled	5.8173657e-09
PNMT.rescaled	5.815723e-09
KCNK3.rescaled	5.815423e-09
IRS2.rescaled	5.8122316e-09
CBLN4.rescaled	5.8087317e-09
PCSK6.rescaled	5.806273e-09
BCL9L.rescaled	5.8062275e-09
NEK10.rescaled	5.802156e-09
SEC14L5.rescaled	5.80029e-09
TSPAN8.rescaled	5.7994014e-09
ZFP36.rescaled	5.7949507e-09
PGC.rescaled	5.7948357e-09
FRMPD2.rescaled	5.7945932e-09
JUNB.rescaled	5.7944973e-09
HSFX2.rescaled	5.7941767e-09
ANGPT2.rescaled	5.7924012e-09
PSMC2.rescaled	5.7915757e-09
TRIM3.rescaled	5.7897265e-09
CCDC88C.rescaled	5.7871974e-09
PHF1.rescaled	5.785037e-09
PPT1.rescaled	5.784556e-09
SHC3.rescaled	5.7843477e-09
KLHL23.rescaled	5.775993e-09
PYY.rescaled	5.775716e-09
KIF12.rescaled	5.7744725e-09
BHLHA15.rescaled	5.774277e-09
APOD.rescaled	5.772064e-09
GNG4.rescaled	5.7713057e-09
RNF180.rescaled	5.7708247e-09
TRAF3IP2.rescaled	5.769797e-09
ZNF853.rescaled	5.769686e-09
ZNF572.rescaled	5.7692633e-09
CITED1.rescaled	5.7691305e-09
CHST9.rescaled	5.76092e-09
CPNE3.rescaled	5.756066e-09
PXDNL.rescaled	5.7538956e-09
LSAMP.rescaled	5.7527645e-09
HPGD.rescaled	5.7526055e-09
RSF1.rescaled	5.747451e-09
LBP.rescaled	5.7465717e-09
AGMAT.rescaled	5.745801e-09
TPSG1.rescaled	5.7430336e-09
RNF43.rescaled	5.7411853e-09
RAB40A.rescaled	5.7396132e-09
TRIM46.rescaled	5.739189e-09
FCER2.rescaled	5.7358918e-09
HK2.rescaled	5.735184e-09
ABHD11.rescaled	5.733624e-09
BTBD8.rescaled	5.733412e-09
PROX2.rescaled	5.732939e-09
EGLN2.rescaled	5.730021e-09
DBX2.rescaled	5.728252e-09
S100A1.rescaled	5.7231917e-09
FRMD3.rescaled	5.723048e-09
ALG1L.rescaled	5.7223866e-09
CARD14.rescaled	5.7207123e-09
HSBP1L1.rescaled	5.720246e-09
EXOC3L4.rescaled	5.7197473e-09
KLLN.rescaled	5.715251e-09
LPAR5.rescaled	5.7141443e-09
IRF7.rescaled	5.7113128e-09
PCDHA5.rescaled	5.7089764e-09
DOC2B.rescaled	5.706204e-09
RND3.rescaled	5.7061236e-09
SYCE3.rescaled	5.702415e-09
POMT1.rescaled	5.6994893e-09
