	feature_importance
FBXO17.rescaled	0.02925539235605465
EFNB2.rescaled	-0.029243609357702965
RASSF7.rescaled	-0.02923799568498775
FASLG.rescaled	0.029227908933622457
KLF10.rescaled	-0.029222492930676375
SPAG9.rescaled	0.02920768543181617
GNPDA2.rescaled	-0.029206037416579924
JDP2.rescaled	-0.029204295317602377
SMARCA1.rescaled	-0.029189029071152884
RAPGEF3.rescaled	-0.029187971423926682
SPATA20.rescaled	-0.029185943745746262
ADRA1B.rescaled	0.029179004596995732
CELSR3.rescaled	0.029175326582641707
TRMT11.rescaled	0.02916234457523246
HAUS7.rescaled	0.02915698379976465
SIGLEC1.rescaled	0.02915597670171647
CCDC65.rescaled	0.02915424073415164
SDR39U1.rescaled	-0.02915169907585151
JRKL.rescaled	-0.029144784872757346
GMPPB.rescaled	-0.02913455987950162
RNF141.rescaled	-0.02912612290723114
SLC11A2.rescaled	-0.029123911026040346
VPS13B.rescaled	0.02912144892660559
PAQR4.rescaled	0.02911980382932407
RAET1L.rescaled	0.029116509110561812
NDUFB11.rescaled	0.029114897379271264
KCNK13.rescaled	-0.029113990547403136
PRMT2.rescaled	-0.029100035396117302
IGFL2.rescaled	-0.029086903958894406
UBQLN4.rescaled	0.02908559242692525
SMAP2.rescaled	0.029079946673672183
ZFY.rescaled	-0.029079546915967223
STARD7.rescaled	-0.02907230975659009
SPARC.rescaled	-0.029062440773763052
XYLT2.rescaled	0.02906044419198729
TOR3A.rescaled	-0.02905133331928306
MDH1B.rescaled	0.029040848228514934
SCGB1D1.rescaled	-0.02903843565025122
AMPD2.rescaled	-0.02903581419618836
NHP2.rescaled	0.02903324464310299
TUBB6.rescaled	-0.02903149083283361
ISY1.rescaled	-0.02902509242428492
PPFIA2.rescaled	0.02902349247256715
MRFAP1.rescaled	-0.02902022158331141
TACSTD2.rescaled	-0.02901149809344095
TMSB15B.rescaled	0.02900523987256602
ZNF816.rescaled	0.029002545523021513
BTD.rescaled	-0.02900188254608756
KCNJ8.rescaled	-0.02900017682661195
PPAT.rescaled	0.028997585488135403
LGALS8.rescaled	-0.028988127555266825
MARS2.rescaled	-0.02898707214856946
C21orf58.rescaled	0.028986902484195422
CIAO1.rescaled	-0.028984236019281982
TGDS.rescaled	-0.028982595304773293
SERPINB9.rescaled	0.028980809880701643
MBOAT4.rescaled	-0.02898064864903747
MASTL.rescaled	0.02897940958967154
TCAP.rescaled	0.02897430454037636
NEK1.rescaled	-0.028972197734534518
CXXC1.rescaled	-0.028964154881187667
PPP1R3D.rescaled	-0.028963659528674027
CCDC138.rescaled	0.02895861955737664
HEATR4.rescaled	0.028956534055363376
EYA4.rescaled	0.02895290745526083
C22orf46.rescaled	-0.028952130996794157
ATG4C.rescaled	0.028950634611160573
TRAPPC5.rescaled	0.028949405335068165
GALNT5.rescaled	-0.028949352222375255
ZNF45.rescaled	0.028946717454323635
STAT6.rescaled	-0.028941988064745492
ARHGAP32.rescaled	-0.02893785395859826
DRG1.rescaled	0.028937387416408136
ANKS4B.rescaled	-0.028934171751334573
DTX1.rescaled	-0.028932262411762236
DOCK8.rescaled	0.02893096738900859
ARMC3.rescaled	-0.028930613779081876
CDC42EP2.rescaled	-0.028928617235988597
SELE.rescaled	-0.028928581881426337
GCHFR.rescaled	-0.02892752982366161
SLFNL1.rescaled	0.028922753303702992
SERPINA5.rescaled	0.028921888509439272
ZNF575.rescaled	0.028921846049196717
MXD4.rescaled	-0.028915541103980442
UTP18.rescaled	0.02891201842627663
UNKL.rescaled	-0.02889035636742714
ELOVL4.rescaled	-0.028877432171926374
RNF128.rescaled	-0.02887692835701213
ENGASE.rescaled	0.0288752073705864
IGLL5.rescaled	-0.028859436356146365
MRPL36.rescaled	0.02885150403424873
RAPH1.rescaled	-0.028847762354827222
MFSD9.rescaled	-0.0288403446250025
MYLK2.rescaled	0.028840285184955527
CSRNP1.rescaled	-0.028837625423063732
PDIA4.rescaled	0.02883538332446145
TNFSF18.rescaled	0.028831857521122554
FGFR3.rescaled	0.028823863655690236
DPH1.rescaled	0.028820980512502897
LIMK1.rescaled	-0.028817673637622596
NFKBIL1.rescaled	-0.028815650073460212
SYNDIG1L.rescaled	-0.028810168379547398
NHLRC1.rescaled	-0.02880212406236992
NDUFS6.rescaled	0.028798325920088876
DIP2B.rescaled	0.02879647677411778
TOMM6.rescaled	-0.02878878405338222
NTNG1.rescaled	0.028786328831588152
SZT2.rescaled	-0.02878352261793561
PCOLCE2.rescaled	0.028782567181005782
TIGD4.rescaled	0.028768529297762774
REEP3.rescaled	-0.02876722100090719
SPSB3.rescaled	-0.02876108594246455
LSM10.rescaled	0.028759471038787603
CD1E.rescaled	-0.02874897016760923
ITGB5.rescaled	-0.028743151909235393
SLC22A12.rescaled	0.02874040874246497
NR1H3.rescaled	-0.028739702275893432
FBXO8.rescaled	-0.02873650727180673
KIF1A.rescaled	0.02873519682368919
LYG2.rescaled	0.0287311396376011
TMCO3.rescaled	-0.028730019877047226
TSSK3.rescaled	0.02872825238604395
HMGCLL1.rescaled	0.028726060121482943
MYOZ3.rescaled	-0.028719760002619478
CERKL.rescaled	0.028716973621779433
PCDHB5.rescaled	-0.028715546404805378
NUDT21.rescaled	-0.02871159104760277
GALM.rescaled	0.02870305904242182
SLC39A9.rescaled	-0.02869964103717532
FAM3D.rescaled	0.028697698542192614
ENO4.rescaled	-0.028695022434656922
PDE8A.rescaled	-0.0286923185438244
SGPP1.rescaled	-0.02868755502383295
EDA.rescaled	-0.028683279993850484
CHRNA9.rescaled	-0.028682753492126296
LCN6.rescaled	0.028678923673063024
FBXL4.rescaled	0.028675994456243897
GABRP.rescaled	0.028675176424000397
AKIP1.rescaled	-0.02867428694267849
TMEM14C.rescaled	-0.028669767158135424
APBB2.rescaled	-0.02866908684818845
DBNL.rescaled	-0.02866814050823891
DGKB.rescaled	-0.02866507480601808
SAA1.rescaled	-0.02864837363736767
GNAT2.rescaled	-0.028648196282255373
SLC41A1.rescaled	0.02864816134686355
DPP4.rescaled	-0.028647058571659105
TINF2.rescaled	-0.028637028222820188
DOCK1.rescaled	-0.02863011128742265
TUBAL3.rescaled	0.028620494714768744
SERP2.rescaled	-0.028610086494306648
KLF11.rescaled	-0.02860603388510806
CDX1.rescaled	0.0286039003870515
CPNE5.rescaled	-0.028594464985923454
FRMD3.rescaled	-0.028583647285771837
CLP1.rescaled	-0.028582749783117888
NDUFA9.rescaled	0.028582717060628957
COL6A5.rescaled	0.02857734411988816
CES3.rescaled	-0.028573770444378255
ZMYND12.rescaled	0.028570401993763272
ENHO.rescaled	0.02856162399226965
PALM.rescaled	-0.02856121392647724
ACTL8.rescaled	0.028558706931301147
MRPL43.rescaled	-0.028543430977049707
RGN.rescaled	0.028537915215537946
MAEA.rescaled	-0.028535657000678238
SH3GLB2.rescaled	-0.028534406057633084
MANBAL.rescaled	-0.028528427327235813
MVP.rescaled	-0.028528033747177373
CHRNA3.rescaled	0.028521472869687037
TSPAN7.rescaled	-0.028521032187544287
DNAJB12.rescaled	-0.028500746901066784
KHDC1.rescaled	-0.02849919671259914
C2orf83.rescaled	0.02849629713433384
RGS9BP.rescaled	-0.02849296327242209
PDCD4.rescaled	-0.02848953158733694
TFAP2A.rescaled	-0.028489440140549705
PRR3.rescaled	-0.028482110501652412
KBTBD12.rescaled	0.02847671201444914
ITIH1.rescaled	0.028476404122423676
KIF7.rescaled	-0.028468447210216182
CISH.rescaled	-0.0284647853229341
HOXB2.rescaled	-0.028463846614289696
FOXJ1.rescaled	0.028452018724763307
SKI.rescaled	-0.028450159803353726
TNFRSF10C.rescaled	0.02844857314528123
ZSWIM3.rescaled	0.028445845070801643
FBXW9.rescaled	0.028441115418398197
MEX3D.rescaled	-0.02843196811916653
CD163.rescaled	0.02843132684415725
SP140.rescaled	0.028424631925888236
SMARCC1.rescaled	0.028423369544636885
ZNF415.rescaled	-0.0284194617408612
C1QC.rescaled	0.028414464823505278
HNRNPU.rescaled	0.028413905742904377
KRBOX1.rescaled	-0.02840931210581032
SLITRK6.rescaled	0.02840639701076857
SLC27A4.rescaled	0.028406031748011294
PLCD1.rescaled	-0.028401281270516502
SLC25A45.rescaled	-0.02840018217176557
CARD16.rescaled	0.0283953209525078
ZNF516.rescaled	-0.02838767892326052
MAP3K6.rescaled	-0.028386323992002273
BTC.rescaled	0.028383532461895858
NTF3.rescaled	-0.02838103759132291
FAF2.rescaled	0.028378116866149015
SLC7A7.rescaled	0.028371432893993746
GON4L.rescaled	0.028367189793084877
HMGN3.rescaled	0.028362417352854625
SH3D21.rescaled	0.02835168608901728
ZIM3.rescaled	-0.028351563053888047
PPM1F.rescaled	-0.02833978545187276
PLXND1.rescaled	0.028335859566600615
PAX2.rescaled	-0.02833556664981729
KEAP1.rescaled	0.028333838322497196
CHEK1.rescaled	0.028333241357337568
SLC30A9.rescaled	-0.02833032050658443
SHROOM4.rescaled	-0.028324593691396338
MAP2.rescaled	0.02831950460758083
MS4A6A.rescaled	0.028319021172707338
PPM1J.rescaled	0.02831488022712191
PLEKHA3.rescaled	-0.02830993197161028
SULF1.rescaled	0.02830919959060393
MBLAC1.rescaled	0.02830904249070322
HIP1.rescaled	0.028308093321047563
LTB4R2.rescaled	-0.028307707256761624
TSG101.rescaled	-0.028305105467001525
ELK3.rescaled	-0.028301544596837414
CYP4A11.rescaled	0.0282845865409575
SLC7A3.rescaled	-0.028281212957369288
NCAPH2.rescaled	0.028271808922939158
ZNF268.rescaled	0.028263519398455877
EN2.rescaled	0.028254919962881743
OTOS.rescaled	0.028253545696912952
NUP85.rescaled	0.02824979661103568
MYO1G.rescaled	0.028241923926917527
AKR1B15.rescaled	0.028238431354257115
CASP12.rescaled	-0.02823570498265149
DND1.rescaled	0.028233576681365516
JTB.rescaled	-0.02823295411718336
TOX3.rescaled	0.02823188952590032
DBF4B.rescaled	0.02822904695568133
SMARCA2.rescaled	-0.028227437692862387
ITIH4.rescaled	0.02822654377645279
SP3.rescaled	-0.028225240081292263
C2orf50.rescaled	-0.028217812150112074
SNX25.rescaled	-0.028208659030536837
YTHDF1.rescaled	-0.028208325487992594
DGKZ.rescaled	0.028198379812606176
TMEM91.rescaled	-0.028198053874594342
AARS2.rescaled	-0.02819641842259066
ZMYM4.rescaled	0.028191765170794744
ESAM.rescaled	-0.02816518348673666
KIR2DL3.rescaled	0.028150440181283976
DNAJC6.rescaled	0.028149855905652717
DOK3.rescaled	0.0281481361189783
AMIGO2.rescaled	0.02814634024512996
DYNLT1.rescaled	-0.028144453598887165
RBM41.rescaled	0.02814218431890032
TRIM74.rescaled	-0.028132885305801495
HIPK3.rescaled	-0.028132621884046704
ZFP90.rescaled	0.028128471495999872
OTC.rescaled	-0.028126511433208774
LRRC3C.rescaled	0.0281258642957918
TRIM16.rescaled	0.02812311175422528
TCF15.rescaled	-0.02812019499681475
ZNF789.rescaled	-0.02812016133642615
SLC9A2.rescaled	0.02811611294101804
TTC23L.rescaled	-0.028114689140876458
OBSL1.rescaled	-0.028105291686656913
TNPO2.rescaled	0.02810079790110488
SLC39A13.rescaled	-0.02809643431576486
CD38.rescaled	-0.028095826502462163
GJA3.rescaled	0.02809395543039946
IKZF5.rescaled	-0.0280930428542223
WIZ.rescaled	0.028082440400532545
CRABP2.rescaled	0.02807511705973399
SMC1B.rescaled	0.028070138767864548
TREM1.rescaled	0.028064114802356422
PLGLB2.rescaled	0.028060750092765565
TAP1.rescaled	0.02805957652529469
PTPN2.rescaled	0.02805811321905811
SCN3A.rescaled	-0.028038639237394195
TJP1.rescaled	-0.02803165421508208
MYO1C.rescaled	-0.028025916141691008
MRAP.rescaled	-0.028023825693178968
IFI27L1.rescaled	0.028023346581819503
USP35.rescaled	0.02802024987107034
RFX3.rescaled	-0.02801692216106982
ZNF566.rescaled	0.02801127982697391
DDX31.rescaled	0.02800751847134837
CEP290.rescaled	0.02800455309840319
MBTPS1.rescaled	-0.028001237800198853
TBC1D10C.rescaled	0.028001058776635963
CLDND2.rescaled	-0.027998040747357174
PEX11B.rescaled	-0.027991819516089995
TMEM222.rescaled	-0.02798407051598253
ZNF253.rescaled	0.02798173411949016
ID4.rescaled	-0.02798150025593988
ANKRD20A1.rescaled	0.027981319813562215
CHD1.rescaled	0.027978136631915108
PCSK2.rescaled	0.027970170807572612
SLAMF1.rescaled	0.027961185841971156
NONO.rescaled	0.0279608552853738
COASY.rescaled	-0.02795870761087706
TCF20.rescaled	0.02795748370369015
TMEM200B.rescaled	0.02795260792486492
HDAC4.rescaled	-0.027951365278004257
MTMR2.rescaled	-0.02794452579063092
ZDHHC9.rescaled	0.02793938940172656
MB.rescaled	0.02793677051551563
DNAJA1.rescaled	0.027929556697301513
GPM6B.rescaled	0.027923701850419202
CYP2E1.rescaled	0.027917237617904243
ALX3.rescaled	-0.027915842945137898
FARS2.rescaled	-0.027902124947662733
NDUFS5.rescaled	0.02789998243878329
KCTD11.rescaled	-0.027894667128073928
POTEM.rescaled	0.027893854271398722
C4BPB.rescaled	-0.027890645013909005
MYCBPAP.rescaled	0.027888950693829684
PKIA.rescaled	0.027880813587634036
ATAD3C.rescaled	0.027879588839644604
MOB4.rescaled	-0.027866349501441175
USP6.rescaled	-0.02786481848107095
HOXC4.rescaled	0.0278625455432657
TOMM5.rescaled	0.027861928841712392
PDCD7.rescaled	-0.02785620132994284
CSNK1E.rescaled	-0.027850758575606472
CYB5D2.rescaled	-0.02784954601309631
PFKM.rescaled	0.027848780220528918
RPL36AL.rescaled	0.027841822271834904
TLCD1.rescaled	0.027818513384199908
EVL.rescaled	-0.0278170873230857
PKN1.rescaled	0.02781605612873758
CAPSL.rescaled	0.02780904230296521
MTRNR2L10.rescaled	0.027809034815084708
IRF5.rescaled	0.027805721964816607
KCNN1.rescaled	0.027799415894755063
CNN2.rescaled	-0.027798845945570562
NLRC3.rescaled	0.027797265866873228
BMP7.rescaled	0.027793996216796783
ACOT6.rescaled	-0.027793310353924936
ATP6V0D2.rescaled	-0.02779164842746832
NOM1.rescaled	0.027788711063066154
AMIGO1.rescaled	-0.0277829395830626
TSPAN3.rescaled	-0.02777795190286682
GRAMD1C.rescaled	-0.027776982905868133
CT62.rescaled	-0.02777668493551055
NFIC.rescaled	-0.027758038804433272
L3MBTL3.rescaled	0.027751427536962116
GRID2IP.rescaled	-0.027749874232255223
TBC1D12.rescaled	-0.027744370252960435
NECAB3.rescaled	0.02774280489424382
S100A14.rescaled	-0.027742577769166527
PRKCE.rescaled	-0.027738362397537065
TRIB3.rescaled	-0.027733328129254775
SLC1A7.rescaled	-0.02772627002555629
ARL8A.rescaled	-0.027725924341408432
SLC5A2.rescaled	-0.027723443046309488
MYLPF.rescaled	-0.0277216563563812
FCRL6.rescaled	0.027720619786249314
GP5.rescaled	-0.027717325338577556
RFPL1.rescaled	0.027712865776451264
FSCN3.rescaled	-0.027706278013986833
SERPINI1.rescaled	0.02770579787120953
ABCA5.rescaled	0.027701172811876687
CAPG.rescaled	-0.02769927826418886
ZNHIT6.rescaled	0.027696899134674838
MIB2.rescaled	-0.027693900965867102
SCUBE1.rescaled	-0.0276874814378054
C1QL2.rescaled	0.027680988784419703
DUSP10.rescaled	0.02768065591909041
CXorf58.rescaled	0.027675277617685585
ZNF660.rescaled	-0.027668502096538813
IGF2BP2.rescaled	0.027667410037976382
MAP6.rescaled	-0.027657920644705535
LEPROT.rescaled	-0.02764865544741813
TOX2.rescaled	-0.027646830563594623
CD5.rescaled	0.027643092383115082
CRTC1.rescaled	0.0276419960521046
NELL1.rescaled	-0.027637880503747995
TMED9.rescaled	0.02763728951616506
EXOSC6.rescaled	-0.027636537707554896
SFR1.rescaled	-0.027636215729746963
PPP3CB.rescaled	-0.027635229468859258
IPO13.rescaled	0.027626206924183782
NVL.rescaled	0.02761646084089211
MLEC.rescaled	-0.027613264527235747
BRMS1.rescaled	0.027610177097113824
PRDX4.rescaled	0.027610025057544726
SORD.rescaled	0.027584917187630474
CD1C.rescaled	-0.027580905020532634
SUCLA2.rescaled	-0.027578206105711017
TRPM4.rescaled	-0.027572684387656525
ASB14.rescaled	-0.027570858500880067
SPTBN1.rescaled	-0.027570187994149592
MBD1.rescaled	-0.0275546754264549
NPTN.rescaled	-0.027546888304666645
ZNF714.rescaled	0.027545874463440433
FAM161A.rescaled	0.027545043521793273
PGP.rescaled	0.027543057276481344
AKAP10.rescaled	-0.02753499124928509
ABCC12.rescaled	0.027528937191052382
ASB9.rescaled	0.02751263578989098
VPS13D.rescaled	-0.02751015383777508
SLC2A12.rescaled	0.027509852580164723
PLAU.rescaled	0.027502646432632796
NMUR1.rescaled	-0.02750229122413592
GPR160.rescaled	-0.027498510940165623
ZNF8.rescaled	0.02749388921477385
TMEM98.rescaled	-0.02749207260778899
SLC35B3.rescaled	-0.027491894426780013
DPPA4.rescaled	-0.02748648306223334
ZIC1.rescaled	-0.027483982191187768
SLC25A15.rescaled	-0.027480377324675846
DLL1.rescaled	-0.0274787272471912
FCGR2C.rescaled	0.0274745290199565
BCKDHA.rescaled	-0.027472822341568722
BTBD19.rescaled	0.027471694599307258
VCL.rescaled	-0.027471427218684494
LHFPL5.rescaled	0.027461742834545815
EFCAB1.rescaled	-0.02745946512129227
MICB.rescaled	-0.027458485935022564
ZNF546.rescaled	0.02745161740769901
GRPEL2.rescaled	0.027446688857407347
GANAB.rescaled	-0.0274423940655815
ELAC1.rescaled	-0.02743942734623428
PRRT3.rescaled	0.027436244635489344
PRR16.rescaled	0.02742934009232042
ADAT3.rescaled	-0.027418625840940295
DNAJB1.rescaled	0.027417000557246923
CDC23.rescaled	0.02741398177325469
AS3MT.rescaled	0.02741065226968251
MR1.rescaled	-0.027409068889955895
PROM1.rescaled	0.02740835021171875
COL1A1.rescaled	-0.027393939659074405
ZIC4.rescaled	-0.02738432037173844
IL7R.rescaled	0.027384008300786807
RUNX1T1.rescaled	-0.027383126483741308
PGPEP1L.rescaled	-0.027381226669921467
ATG9A.rescaled	-0.027380842224991157
SLC32A1.rescaled	-0.02737963758474503
G3BP1.rescaled	0.02737917541388206
NACA2.rescaled	-0.027376101547888207
RALB.rescaled	-0.027375039879203478
MAU2.rescaled	0.027373271937065995
SPAG16.rescaled	-0.027370435683363493
SNCA.rescaled	-0.027369478755716374
EPHX3.rescaled	0.027368560898417292
NCEH1.rescaled	-0.0273679047769636
ABHD12.rescaled	0.02736577270814761
LONRF2.rescaled	-0.027354896694306078
CD36.rescaled	-0.0273500148265971
NCOA7.rescaled	0.0273426583803686
ATP1B4.rescaled	0.027336640978028362
DENND4B.rescaled	-0.02732965180180307
ERBB2.rescaled	0.027320532083618395
KCNAB3.rescaled	0.027319609901784996
CHRM3.rescaled	-0.027318366741992704
ZCWPW1.rescaled	-0.02731439916429707
TRAP1.rescaled	0.027314227651546213
SH3BGR.rescaled	-0.02731311275345551
UPP1.rescaled	0.027313099473780987
QPRT.rescaled	0.02731045257368692
PEAK1.rescaled	-0.027297044680690555
SCARA3.rescaled	-0.02729685706385086
ARL13B.rescaled	-0.027295257587792252
NIT1.rescaled	-0.02728455933823408
MCRS1.rescaled	0.02728299686516846
USP1.rescaled	0.027276670988626246
FZD5.rescaled	-0.027276228247852183
ACADM.rescaled	-0.02726822232887802
TSHR.rescaled	-0.027262045208540614
GRM1.rescaled	0.027261481979815927
ASPG.rescaled	0.02726131324576897
PSPH.rescaled	0.027248425250576414
TBCC.rescaled	-0.02724828221654834
GTSF1L.rescaled	0.027246844835027654
ZNF136.rescaled	0.027245659579132744
WDTC1.rescaled	-0.027239364605299157
LAIR1.rescaled	0.027227103679164612
SLC35E1.rescaled	0.027225729430926864
PPP5C.rescaled	0.02721934956266109
C2orf69.rescaled	-0.02721459577834811
TPD52.rescaled	0.02721357013058501
PLRG1.rescaled	-0.027198205486062717
SLC38A7.rescaled	0.027194927383456257
PI15.rescaled	-0.027194436378905937
WNT5A.rescaled	-0.027193040468712477
PSKH1.rescaled	-0.027189874360027875
SLC30A6.rescaled	-0.027188379437585362
EHD2.rescaled	-0.027183783959483426
ZNF503.rescaled	-0.02718368428106247
NPY5R.rescaled	-0.02717493839235872
WNT9B.rescaled	0.027174321231192688
DLX6.rescaled	-0.027172987467244326
DNAJC5.rescaled	-0.02717079466401987
LIMA1.rescaled	0.027166333570315965
PDE4DIP.rescaled	0.027160197152027228
FAM83A.rescaled	0.027158820999780453
ILKAP.rescaled	-0.027152244747977908
UBA1.rescaled	0.02715206061090406
MBLAC2.rescaled	-0.02715118079138588
PSMD9.rescaled	-0.02714935589984152
ANKRD44.rescaled	0.027149218549597356
STXBP3.rescaled	-0.027147209652911626
COG7.rescaled	-0.02714347140464764
COQ6.rescaled	-0.02714281399172694
TMEM190.rescaled	0.027137449756107667
BTF3L4.rescaled	0.02713563499181222
IGFBP6.rescaled	-0.027132045914880804
C1QA.rescaled	0.027129430749948998
C3orf80.rescaled	-0.02712370573818717
CCDC9.rescaled	-0.027119599816197028
SRSF6.rescaled	-0.027117921522947425
PPID.rescaled	0.02711746939197679
DROSHA.rescaled	0.027114845109258275
FOXD4L1.rescaled	0.027113398228571645
ARFIP2.rescaled	-0.027112405801196553
PKNOX2.rescaled	-0.027112215158322836
CAMSAP1.rescaled	0.027107961116451664
FN3K.rescaled	0.027106286300684207
ASCC1.rescaled	-0.027099919958545073
PPRC1.rescaled	-0.0270975642261712
STAB2.rescaled	0.027089546114056572
MRPL49.rescaled	-0.027084864902325863
ADH1C.rescaled	0.02708463689658835
SPIN1.rescaled	-0.027082591136429426
DOLPP1.rescaled	0.027078712250548642
PNN.rescaled	0.027077271592273605
NHEJ1.rescaled	0.027071574501340175
CACNA1G.rescaled	-0.027064166322780008
ATP8B2.rescaled	-0.027056241283741317
PIGF.rescaled	0.02705374311452482
CBLN2.rescaled	0.027051998443806378
CSRNP3.rescaled	-0.02703838506518466
HMX1.rescaled	0.02702804099377781
CES1.rescaled	0.02702781299832613
ZNF10.rescaled	-0.027027521100048118
CLN8.rescaled	-0.02701428801450284
ADAMTSL2.rescaled	0.027014256825138687
JAKMIP2.rescaled	0.02700329012060284
SLC2A6.rescaled	0.027002080910116636
NPEPPS.rescaled	0.02700026871988793
CIDEB.rescaled	-0.027000208229859546
CRHR1.rescaled	-0.02699846489136192
SCN5A.rescaled	0.026996882747418755
BAHD1.rescaled	-0.026995804939887465
LRRC45.rescaled	0.026994284533756286
DCBLD2.rescaled	-0.026993215475055236
TACR1.rescaled	-0.026987972919725677
WFS1.rescaled	-0.026985481726142114
PGC.rescaled	0.02697120819808663
TNS3.rescaled	0.026970559644855348
TTC32.rescaled	-0.026968888137388628
C2orf74.rescaled	-0.026960192850785592
MRPL9.rescaled	0.026955099007288028
PAQR8.rescaled	0.026950469072735347
TPSAB1.rescaled	-0.026950179955426905
MORF4L1.rescaled	-0.02694813080602484
OCM.rescaled	-0.02694533273842247
SLC46A3.rescaled	-0.026943598314093674
CKB.rescaled	-0.02694296962255332
ARMC9.rescaled	-0.02694198016837849
PDGFD.rescaled	-0.02694065839473886
IGDCC4.rescaled	-0.026937217982135747
UQCRC2.rescaled	-0.026935374188794985
AQP11.rescaled	0.026930272011747833
TFR2.rescaled	0.026925978485890147
HOXD8.rescaled	-0.026919695539301014
CBX6.rescaled	-0.026919480442440323
ZNF154.rescaled	0.026918529268194956
CYYR1.rescaled	-0.026913202464960994
C9orf85.rescaled	-0.02690273349518736
PPP3R1.rescaled	0.02689624846204364
NUDT13.rescaled	-0.026895518179494517
CRNKL1.rescaled	0.02689548120907598
JAM2.rescaled	-0.02689114460081549
PRELID2.rescaled	-0.026888273001953664
YTHDC2.rescaled	0.026881923367076864
GPR137.rescaled	-0.026877440533549287
C3AR1.rescaled	0.02687548843684793
IARS2.rescaled	0.026875080411377764
IGFBP5.rescaled	0.026864170272341663
FZD10.rescaled	0.026862948420395258
SMPD4.rescaled	-0.02686060287315259
ALKBH7.rescaled	0.026860562483535123
RRM1.rescaled	0.02685978278927335
ACRBP.rescaled	0.026850392120840436
ILK.rescaled	-0.026848719405653552
ARPP19.rescaled	-0.026841565851757423
EPS8L2.rescaled	-0.026832463512114883
TMEM30B.rescaled	-0.02682839867973684
RAPGEF5.rescaled	0.026827270880781396
PSMD12.rescaled	0.026823417590548612
BHLHE40.rescaled	0.02681753390789834
RGP1.rescaled	-0.02681021352146832
RMND1.rescaled	-0.02680988206161914
KLHDC1.rescaled	-0.026802633778158936
LIN37.rescaled	0.02680046979568088
DDX59.rescaled	0.026794928450026456
MED30.rescaled	0.02679043852460061
CLIC2.rescaled	0.02678818593250105
SOCS5.rescaled	-0.026785879214617368
TMEM61.rescaled	0.026784206440185147
DPF2.rescaled	-0.026784181430602124
TSPAN13.rescaled	0.026782816624049147
UBL3.rescaled	-0.026776045204759725
RABL2B.rescaled	-0.02677102893649249
PTCH2.rescaled	-0.02676950785312165
RGL4.rescaled	0.026768821903026027
NOTUM.rescaled	-0.026767031642322924
RPS6KA4.rescaled	-0.026765731467142524
SELP.rescaled	-0.02676267800385792
FAM135A.rescaled	-0.02676207832361428
TAX1BP3.rescaled	-0.026760070935317345
SEC14L1.rescaled	0.026758294981612234
CEP120.rescaled	0.026755873759291997
CCNB3.rescaled	-0.02675299183891304
U2AF2.rescaled	0.026743353604650015
PGAP2.rescaled	-0.026736977118597943
TSPAN33.rescaled	0.026733869790322513
CHAC2.rescaled	0.02672168655635951
SLC6A6.rescaled	0.026721567072833474
CNGB1.rescaled	0.026718030369281037
LTBR.rescaled	0.026716651330141734
ZNF200.rescaled	0.026715663989159394
C6orf15.rescaled	0.02670986645720763
LMTK3.rescaled	0.026709227631696714
ECSCR.rescaled	-0.026704666710492743
ARF1.rescaled	0.026701652558453377
HDLBP.rescaled	0.026692977968447072
JRK.rescaled	-0.026691017903126998
PUS3.rescaled	-0.026685865149471005
RAP1GAP.rescaled	-0.02668056235229616
GNGT1.rescaled	0.02667993416785381
BDP1.rescaled	0.026679142348947558
PSMG4.rescaled	-0.026671723627399783
TLL2.rescaled	-0.026669923621830387
FUNDC1.rescaled	0.02666470916764846
CD79A.rescaled	-0.026639377881572557
RGS10.rescaled	0.026636054211687833
RFXANK.rescaled	0.026634018521796355
TMEM187.rescaled	-0.026629919869538905
GFOD2.rescaled	-0.026629813489530668
MYC.rescaled	0.02662672711405464
DECR2.rescaled	0.026620792086941358
KBTBD13.rescaled	-0.026616604105508836
ZNF385D.rescaled	-0.026606450811811146
RNF208.rescaled	-0.026603363414230568
C8orf34.rescaled	-0.026602141065959563
CRLF3.rescaled	0.026597846898111795
RAD51D.rescaled	0.026596890642465183
TFEC.rescaled	0.02658860111149249
NUMA1.rescaled	-0.0265660005093562
TDP2.rescaled	-0.026562969101981578
POLR3GL.rescaled	-0.026560781243684516
GBP6.rescaled	0.026555222613784384
DENND1A.rescaled	0.02655257331037284
SHKBP1.rescaled	0.026542748303272818
TCP11L2.rescaled	-0.02653187870846296
MANSC4.rescaled	0.026529183085633987
SGK1.rescaled	0.02651740238271808
UBQLNL.rescaled	0.02651731214565311
NSFL1C.rescaled	-0.026501360801859854
TAF8.rescaled	-0.026499138492504334
KCTD9.rescaled	-0.0264920837849147
PSMG2.rescaled	0.026479753619126228
PIK3C2G.rescaled	0.02647800566493281
MOGS.rescaled	-0.02647749050748181
RGPD3.rescaled	0.02647635151407043
WDPCP.rescaled	-0.026470984889643785
ZNF215.rescaled	0.026462538189990333
RRP15.rescaled	0.026461333066582448
PLXNB1.rescaled	-0.026459966149312664
MMACHC.rescaled	0.026457390320662064
DPEP3.rescaled	0.026449721376755612
SCLT1.rescaled	0.026444807906063524
STARD3.rescaled	0.02644430208385161
CCDC144A.rescaled	-0.02643577839160716
MAOB.rescaled	0.02643351112212351
RHOB.rescaled	-0.026425862938922025
TMEM37.rescaled	-0.02642223244251575
