	ALE Value
FANCC.rescaled	1.2688691e-09
RBM27.rescaled	1.2680015e-09
PGLYRP2.rescaled	1.2659381e-09
CST5.rescaled	1.2658476e-09
FOXQ1.rescaled	1.263149e-09
TTC21B.rescaled	1.2627533e-09
KIF18A.rescaled	1.2618505e-09
C3AR1.rescaled	1.261786e-09
DEPTOR.rescaled	1.2604239e-09
AAGAB.rescaled	1.259671e-09
SLC39A7.rescaled	1.2591633e-09
PRSS36.rescaled	1.2574719e-09
TAF5L.rescaled	1.2564915e-09
ATP13A4.rescaled	1.2544453e-09
ZDHHC16.rescaled	1.2521166e-09
FAM135B.rescaled	1.2493565e-09
FCGR2B.rescaled	1.2481391e-09
ARID1A.rescaled	1.2478543e-09
ZNF410.rescaled	1.244149e-09
MBP.rescaled	1.242424e-09
TRPV6.rescaled	1.2418682e-09
DNHD1.rescaled	1.2410523e-09
KLK13.rescaled	1.2407696e-09
HTRA2.rescaled	1.2390697e-09
SLC4A4.rescaled	1.2383273e-09
CYBB.rescaled	1.2378392e-09
TMPRSS2.rescaled	1.2367611e-09
DNAJB6.rescaled	1.2344521e-09
TXNL4A.rescaled	1.2342412e-09
CTNND2.rescaled	1.2333288e-09
ZNF385B.rescaled	1.2324329e-09
SIRPB2.rescaled	1.2322849e-09
TUBA3D.rescaled	1.2321582e-09
FER.rescaled	1.2315231e-09
MTFMT.rescaled	1.2311071e-09
TPT1.rescaled	1.230488e-09
BDP1.rescaled	1.229733e-09
HEATR4.rescaled	1.2296478e-09
TRADD.rescaled	1.2291342e-09
HCN2.rescaled	1.2283828e-09
OR52K2.rescaled	1.2270189e-09
AMACR.rescaled	1.2256699e-09
PDZRN3.rescaled	1.2243306e-09
MPHOSPH9.rescaled	1.2226581e-09
SERPINA5.rescaled	1.2194229e-09
CLPTM1L.rescaled	1.218176e-09
OAZ2.rescaled	1.2179717e-09
FRMPD1.rescaled	1.2177086e-09
PRSS23.rescaled	1.2139566e-09
RNF165.rescaled	1.2132112e-09
COL4A6.rescaled	1.2114227e-09
ACP2.rescaled	1.2095778e-09
CLSTN2.rescaled	1.2084012e-09
ACOT6.rescaled	1.2083803e-09
PPRC1.rescaled	1.2049243e-09
CCL13.rescaled	1.20427e-09
PSMG4.rescaled	1.2042285e-09
IL1RL2.rescaled	1.2030396e-09
PRB3.rescaled	1.2022604e-09
CPXM2.rescaled	1.1968246e-09
TRIB1.rescaled	1.196408e-09
SUGP2.rescaled	1.1955748e-09
SLC22A23.rescaled	1.1952266e-09
TMEM30B.rescaled	1.1950541e-09
LY75.rescaled	1.1941038e-09
MTIF2.rescaled	1.1928175e-09
RABEPK.rescaled	1.1924619e-09
PRKAR2B.rescaled	1.1908925e-09
MCCD1.rescaled	1.1902085e-09
E2F2.rescaled	1.1897442e-09
HEATR1.rescaled	1.1845274e-09
CKS2.rescaled	1.1842828e-09
FOXA3.rescaled	1.1828102e-09
CCKAR.rescaled	1.1817121e-09
LMAN2L.rescaled	1.1805561e-09
EPHA4.rescaled	1.1797304e-09
E2F4.rescaled	1.1795803e-09
CYP2C8.rescaled	1.1779987e-09
FOXD4L6.rescaled	1.1764695e-09
NHLRC3.rescaled	1.1756148e-09
MRPS14.rescaled	1.1736702e-09
PHLDA3.rescaled	1.173284e-09
TNFRSF9.rescaled	1.169785e-09
MAPK11.rescaled	1.1690571e-09
MFSD2B.rescaled	1.1676463e-09
OAS3.rescaled	1.1673928e-09
HFM1.rescaled	1.1670991e-09
ROCK2.rescaled	1.1666326e-09
UGT2B17.rescaled	1.1664146e-09
VBP1.rescaled	1.1649763e-09
ZFP82.rescaled	1.1626061e-09
IST1.rescaled	1.1610065e-09
ISG15.rescaled	1.160261e-09
FAR2.rescaled	1.1575368e-09
ZDHHC8.rescaled	1.1569116e-09
OPRL1.rescaled	1.1555222e-09
CLDN10.rescaled	1.1545002e-09
BAG1.rescaled	1.1534631e-09
MEX3A.rescaled	1.1534356e-09
DNMBP.rescaled	1.1517868e-09
NUF2.rescaled	1.1497604e-09
ZMYND8.rescaled	1.148767e-09
HMGN5.rescaled	1.146224e-09
PIK3C2G.rescaled	1.1457357e-09
C5orf34.rescaled	1.1456495e-09
TRAF5.rescaled	1.1449262e-09
COMMD3.rescaled	1.1435524e-09
GCNT2.rescaled	1.1435001e-09
PIR.rescaled	1.1425518e-09
CKAP2.rescaled	1.1388087e-09
ISCA2.rescaled	1.1380233e-09
MAMDC4.rescaled	1.138014e-09
NME7.rescaled	1.1364114e-09
LMO1.rescaled	1.1363454e-09
DAGLA.rescaled	1.1363416e-09
EZH2.rescaled	1.135284e-09
SLC16A5.rescaled	1.13423e-09
SLC25A10.rescaled	1.1334602e-09
FAM83A.rescaled	1.1330437e-09
CATSPER3.rescaled	1.1326874e-09
SLC4A8.rescaled	1.1315978e-09
TRIM7.rescaled	1.1300564e-09
DUSP13.rescaled	1.1292245e-09
CACNG6.rescaled	1.1291074e-09
WDPCP.rescaled	1.1265826e-09
F13A1.rescaled	1.1234677e-09
CA9.rescaled	1.1232414e-09
MED12.rescaled	1.1221266e-09
MXRA8.rescaled	1.1216433e-09
GPRC5A.rescaled	1.1209897e-09
KCNG3.rescaled	1.1194387e-09
RASL10B.rescaled	1.1192277e-09
DMC1.rescaled	1.1191706e-09
CACNA1E.rescaled	1.1188916e-09
NRTN.rescaled	1.1187643e-09
ARHGEF38.rescaled	1.1187185e-09
C1orf174.rescaled	1.117804e-09
PACSIN1.rescaled	1.1171056e-09
PANX2.rescaled	1.1169363e-09
MRM1.rescaled	1.1165738e-09
KCP.rescaled	1.1162674e-09
MESP1.rescaled	1.115868e-09
ODF2.rescaled	1.1155457e-09
LGALS14.rescaled	1.1153527e-09
RAB39B.rescaled	1.1149677e-09
DSCC1.rescaled	1.1147805e-09
SLC12A5.rescaled	1.1138861e-09
HS3ST5.rescaled	1.113129e-09
NLGN4X.rescaled	1.1118226e-09
C3orf80.rescaled	1.1113792e-09
TAT.rescaled	1.1112903e-09
KRT6C.rescaled	1.1104921e-09
SLIT3.rescaled	1.1103575e-09
EDN2.rescaled	1.1091065e-09
TRH.rescaled	1.107566e-09
GPR137C.rescaled	1.1054264e-09
C20orf144.rescaled	1.1044367e-09
SDCCAG8.rescaled	1.102241e-09
TMEM191C.rescaled	1.1012513e-09
CD1C.rescaled	1.0989966e-09
HABP2.rescaled	1.0989403e-09
AAAS.rescaled	1.0987887e-09
PTPN9.rescaled	1.0986511e-09
KBTBD11.rescaled	1.0973505e-09
EEFSEC.rescaled	1.0972602e-09
TAF13.rescaled	1.0954972e-09
ATP1A3.rescaled	1.094404e-09
SLC6A16.rescaled	1.0940817e-09
STK31.rescaled	1.0926482e-09
NAE1.rescaled	1.0926019e-09
DHX38.rescaled	1.0922844e-09
XRCC6.rescaled	1.0918726e-09
SLC7A11.rescaled	1.091245e-09
GLRA3.rescaled	1.0910076e-09
NDUFB11.rescaled	1.0903348e-09
CYB561D1.rescaled	1.0887725e-09
MAD2L1BP.rescaled	1.0882119e-09
MAFG.rescaled	1.0877904e-09
PID1.rescaled	1.0861337e-09
FAM72A.rescaled	1.0823786e-09
DLX2.rescaled	1.0822885e-09
CCT5.rescaled	1.0821496e-09
DTD1.rescaled	1.0812506e-09
RDM1.rescaled	1.0805917e-09
CAPS2.rescaled	1.0803913e-09
GPR135.rescaled	1.0803415e-09
MAPK10.rescaled	1.0800093e-09
THRSP.rescaled	1.0799884e-09
UGT2B28.rescaled	1.0793171e-09
CSE1L.rescaled	1.0791787e-09
SLCO2B1.rescaled	1.0791197e-09
CES3.rescaled	1.0790268e-09
FANCI.rescaled	1.0769078e-09
THOC2.rescaled	1.0764615e-09
FANCB.rescaled	1.076391e-09
UTP14C.rescaled	1.0762002e-09
SIGLEC8.rescaled	1.0746758e-09
RHPN1.rescaled	1.0728217e-09
FOXD4L1.rescaled	1.0727148e-09
PARD6A.rescaled	1.0724025e-09
ARHGAP26.rescaled	1.0718374e-09
PCDHA7.rescaled	1.0705381e-09
PIGZ.rescaled	1.0693911e-09
RGS1.rescaled	1.0691636e-09
POLN.rescaled	1.0689626e-09
MTTP.rescaled	1.068143e-09
OTUD3.rescaled	1.0665697e-09
LSM4.rescaled	1.0662443e-09
ZDHHC18.rescaled	1.0660473e-09
HMBOX1.rescaled	1.0659577e-09
OAF.rescaled	1.0657123e-09
ZBTB16.rescaled	1.065253e-09
MOAP1.rescaled	1.0651582e-09
SPIRE2.rescaled	1.0650408e-09
C12orf75.rescaled	1.0649511e-09
ATP6V0D1.rescaled	1.0636036e-09
LGALS8.rescaled	1.0631837e-09
LRRC10B.rescaled	1.062227e-09
SLC34A3.rescaled	1.0606346e-09
DNA2.rescaled	1.0604561e-09
SPC25.rescaled	1.0591474e-09
KL.rescaled	1.05878e-09
RIBC2.rescaled	1.0583634e-09
ZNF550.rescaled	1.0575019e-09
ATF7IP.rescaled	1.0572886e-09
MASTL.rescaled	1.0546742e-09
MBD4.rescaled	1.054531e-09
PEX10.rescaled	1.0520114e-09
TMPRSS4.rescaled	1.0516342e-09
RAB11FIP3.rescaled	1.0510244e-09
SERP2.rescaled	1.048573e-09
MRPS30.rescaled	1.0479971e-09
OR10AD1.rescaled	1.0479042e-09
MFAP5.rescaled	1.0475562e-09
ALX3.rescaled	1.0463503e-09
TEKT5.rescaled	1.0445896e-09
ALDH1A2.rescaled	1.043982e-09
MAPK8.rescaled	1.0437755e-09
ALYREF.rescaled	1.0431571e-09
IFITM2.rescaled	1.0412395e-09
TM4SF19.rescaled	1.041022e-09
FRMD4B.rescaled	1.0404446e-09
ACOT4.rescaled	1.0389207e-09
CBY3.rescaled	1.0374372e-09
PLEKHA3.rescaled	1.0372736e-09
CIDEA.rescaled	1.0356358e-09
ZNF572.rescaled	1.035388e-09
SEPHS2.rescaled	1.035299e-09
SPAG1.rescaled	1.0352006e-09
C6orf163.rescaled	1.0350257e-09
KCNH2.rescaled	1.0330105e-09
MRPL13.rescaled	1.0329226e-09
HMG20A.rescaled	1.031056e-09
HMGB2.rescaled	1.0304096e-09
TGM5.rescaled	1.0288532e-09
NPY1R.rescaled	1.0282841e-09
C22orf23.rescaled	1.0279426e-09
RPL10.rescaled	1.0279273e-09
EYA3.rescaled	1.0264941e-09
ARL8A.rescaled	1.026111e-09
C5orf46.rescaled	1.0259026e-09
PIP4K2B.rescaled	1.0258601e-09
BMPER.rescaled	1.0258235e-09
SH3D21.rescaled	1.0252709e-09
TMEM200B.rescaled	1.0250554e-09
CERK.rescaled	1.0247178e-09
CYP4F11.rescaled	1.021911e-09
HK2.rescaled	1.0207895e-09
PROM2.rescaled	1.0192961e-09
LOXL3.rescaled	1.0153459e-09
HNRNPAB.rescaled	1.0146479e-09
JMJD7.rescaled	1.013731e-09
C4orf36.rescaled	1.0135177e-09
TSG101.rescaled	1.012964e-09
SCN8A.rescaled	1.0128431e-09
WDR89.rescaled	1.0122945e-09
TNFRSF6B.rescaled	1.0114668e-09
HS3ST6.rescaled	1.0109994e-09
TUBB2A.rescaled	1.0109192e-09
TMEM80.rescaled	1.0108565e-09
NGFR.rescaled	1.0108168e-09
S100A9.rescaled	1.0107212e-09
HMG20B.rescaled	1.0095424e-09
ANO10.rescaled	1.0092603e-09
UFM1.rescaled	1.0085413e-09
WIPI2.rescaled	1.007151e-09
MKS1.rescaled	1.0065568e-09
PITX3.rescaled	1.0059839e-09
CTNNBIP1.rescaled	1.0047773e-09
ALG5.rescaled	1.0045594e-09
ZBTB4.rescaled	1.0045494e-09
ZKSCAN2.rescaled	1.0038025e-09
NRIP1.rescaled	1.0034346e-09
TRIM27.rescaled	1.0024878e-09
RAB6C.rescaled	1.0019549e-09
PTCHD1.rescaled	1.0010863e-09
ZFAND2A.rescaled	1.0009614e-09
TLR7.rescaled	9.993127e-10
BSPRY.rescaled	9.986341e-10
TPH1.rescaled	9.978678e-10
ARSI.rescaled	9.971639e-10
CA8.rescaled	9.969127e-10
CCT4.rescaled	9.949591e-10
NTM.rescaled	9.927289e-10
PROK2.rescaled	9.910771e-10
ZNF229.rescaled	9.910038e-10
CEACAM6.rescaled	9.905724e-10
BRCA2.rescaled	9.892203e-10
TDRD12.rescaled	9.890966e-10
FAM162A.rescaled	9.889675e-10
ECM1.rescaled	9.879422e-10
HAUS7.rescaled	9.875288e-10
VN1R1.rescaled	9.857904e-10
FCGR3A.rescaled	9.850275e-10
SLC25A5.rescaled	9.842613e-10
IGSF9.rescaled	9.830754e-10
ELOVL6.rescaled	9.820529e-10
SESN3.rescaled	9.814116e-10
EFNB3.rescaled	9.811283e-10
CHAC2.rescaled	9.810279e-10
IDS.rescaled	9.797461e-10
PRG2.rescaled	9.791414e-10
CEP192.rescaled	9.791017e-10
ZNF280D.rescaled	9.784169e-10
TTC9C.rescaled	9.782232e-10
DDRGK1.rescaled	9.776436e-10
SNAP47.rescaled	9.769714e-10
SLC26A6.rescaled	9.768594e-10
BEX2.rescaled	9.768106e-10
LCT.rescaled	9.74119e-10
NDUFV2.rescaled	9.72019e-10
NAT8B.rescaled	9.69903e-10
PLXNA4.rescaled	9.659556e-10
CSF1R.rescaled	9.656234e-10
PRTN3.rescaled	9.656063e-10
MEIG1.rescaled	9.650151e-10
CATSPERB.rescaled	9.644966e-10
HPCAL1.rescaled	9.643653e-10
DPP8.rescaled	9.640952e-10
IGSF1.rescaled	9.601953e-10
BCL2A1.rescaled	9.599824e-10
PLCXD1.rescaled	9.598528e-10
ZDHHC23.rescaled	9.592669e-10
GRPR.rescaled	9.57687e-10
DLST.rescaled	9.573804e-10
PRKDC.rescaled	9.573425e-10
ZNF655.rescaled	9.572658e-10
DLK1.rescaled	9.550525e-10
NPW.rescaled	9.539007e-10
TIFA.rescaled	9.538604e-10
SRSF10.rescaled	9.527769e-10
YTHDF2.rescaled	9.527092e-10
FIGN.rescaled	9.522921e-10
CCDC88C.rescaled	9.517832e-10
UXT.rescaled	9.515336e-10
RUNDC3B.rescaled	9.513375e-10
CSNK1G1.rescaled	9.504784e-10
RBPJ.rescaled	9.501863e-10
SMAD9.rescaled	9.499965e-10
DYRK1B.rescaled	9.490538e-10
AHSP.rescaled	9.489802e-10
CHRDL1.rescaled	9.466401e-10
FOXO3.rescaled	9.462273e-10
NAA38.rescaled	9.454244e-10
MRFAP1.rescaled	9.453708e-10
ADM2.rescaled	9.445646e-10
NUP155.rescaled	9.42517e-10
EPN3.rescaled	9.422529e-10
PRPF19.rescaled	9.409492e-10
ABCD1.rescaled	9.383093e-10
DDX49.rescaled	9.375339e-10
SH3BP5L.rescaled	9.368839e-10
CBFB.rescaled	9.358208e-10
COL4A3.rescaled	9.339004e-10
PTPN2.rescaled	9.332846e-10
CCDC112.rescaled	9.325202e-10
IER3.rescaled	9.323425e-10
SGK3.rescaled	9.304716e-10
ASB9.rescaled	9.3017194e-10
SYDE2.rescaled	9.293982e-10
SP6.rescaled	9.2828323e-10
UCK1.rescaled	9.2818797e-10
MTCH2.rescaled	9.280141e-10
GPRASP2.rescaled	9.276665e-10
TMEM41B.rescaled	9.2743013e-10
C1orf115.rescaled	9.25855e-10
ZNF496.rescaled	9.2542546e-10
GPAA1.rescaled	9.252828e-10
DIAPH3.rescaled	9.251968e-10
PLEKHA6.rescaled	9.2490937e-10
TOP1MT.rescaled	9.234563e-10
SNAPC2.rescaled	9.220746e-10
CCDC92.rescaled	9.2201274e-10
MLLT6.rescaled	9.2198016e-10
ACYP1.rescaled	9.2163377e-10
GLCCI1.rescaled	9.1997077e-10
NEFH.rescaled	9.191619e-10
FAM20C.rescaled	9.1906316e-10
EHBP1.rescaled	9.1735347e-10
HEPACAM2.rescaled	9.1702573e-10
GNA12.rescaled	9.167369e-10
CST6.rescaled	9.162938e-10
GNL1.rescaled	9.1615254e-10
TARBP1.rescaled	9.1575164e-10
POLR2J3.rescaled	9.1490526e-10
RAB9B.rescaled	9.136759e-10
LPAR5.rescaled	9.133566e-10
GMEB1.rescaled	9.133132e-10
WFDC8.rescaled	9.1103053e-10
HTR1B.rescaled	9.106915e-10
ENDOV.rescaled	9.0896934e-10
HSPA4.rescaled	9.087794e-10
PTMS.rescaled	9.0830077e-10
LRRC26.rescaled	9.0806174e-10
GLT8D1.rescaled	9.0710905e-10
ARRDC4.rescaled	9.0700547e-10
IGFALS.rescaled	9.062463e-10
DNAJC12.rescaled	9.0581864e-10
LYPLAL1.rescaled	9.0505237e-10
DYRK3.rescaled	9.030339e-10
ANKS6.rescaled	9.0268704e-10
PHF20L1.rescaled	9.0190827e-10
GGA2.rescaled	9.017853e-10
FNDC5.rescaled	9.0168506e-10
TMEM170B.rescaled	9.013694e-10
ABCC6.rescaled	9.009601e-10
SHCBP1.rescaled	8.9987523e-10
MRAP.rescaled	8.9975094e-10
GDF15.rescaled	8.9926727e-10
RAB3A.rescaled	8.973125e-10
ZNF24.rescaled	8.971699e-10
MED6.rescaled	8.9679175e-10
BMPR1B.rescaled	8.9656327e-10
SLC7A6OS.rescaled	8.9558005e-10
IFI44L.rescaled	8.943786e-10
CLEC3B.rescaled	8.9195196e-10
SFT2D3.rescaled	8.918873e-10
RPLP1.rescaled	8.9121227e-10
CAB39L.rescaled	8.909195e-10
ATP8B2.rescaled	8.908365e-10
FGD5.rescaled	8.904751e-10
SFRP5.rescaled	8.902462e-10
AKR1C2.rescaled	8.8994684e-10
BLOC1S2.rescaled	8.8901775e-10
SLC41A2.rescaled	8.886844e-10
GMEB2.rescaled	8.885158e-10
PDLIM3.rescaled	8.8620805e-10
EDC4.rescaled	8.861512e-10
SERPIND1.rescaled	8.8603597e-10
ATP6V1G2.rescaled	8.8559954e-10
ATP13A1.rescaled	8.855099e-10
TMEM138.rescaled	8.843792e-10
ACOT2.rescaled	8.842883e-10
SMOC1.rescaled	8.842808e-10
ZBTB22.rescaled	8.838475e-10
MME.rescaled	8.830798e-10
RETN.rescaled	8.8098273e-10
PPIP5K1.rescaled	8.809288e-10
SLCO2A1.rescaled	8.807511e-10
NAIP.rescaled	8.777695e-10
SASH1.rescaled	8.776406e-10
SYNPO2L.rescaled	8.7659235e-10
DSN1.rescaled	8.761934e-10
TH.rescaled	8.749118e-10
OSGIN1.rescaled	8.746065e-10
AP1B1.rescaled	8.745939e-10
ADORA1.rescaled	8.742374e-10
DHRS13.rescaled	8.7417235e-10
LGALS2.rescaled	8.734641e-10
MYRIP.rescaled	8.734063e-10
ALDH2.rescaled	8.7334356e-10
POLE.rescaled	8.7263047e-10
L1CAM.rescaled	8.721973e-10
MX2.rescaled	8.716375e-10
PCDHB8.rescaled	8.712097e-10
INHBB.rescaled	8.7096413e-10
MAN1A2.rescaled	8.7034624e-10
RAB40AL.rescaled	8.696786e-10
UBXN8.rescaled	8.6957e-10
FABP4.rescaled	8.6939045e-10
LSS.rescaled	8.688004e-10
KDELR2.rescaled	8.684176e-10
KLRF1.rescaled	8.683757e-10
THAP4.rescaled	8.677611e-10
ADHFE1.rescaled	8.6772833e-10
PAG1.rescaled	8.676961e-10
RANBP10.rescaled	8.6762025e-10
ECHDC1.rescaled	8.6752594e-10
TMPRSS6.rescaled	8.674992e-10
MXD3.rescaled	8.672434e-10
PIPOX.rescaled	8.668569e-10
SHISA2.rescaled	8.661718e-10
NANOS3.rescaled	8.6572116e-10
LRFN1.rescaled	8.654285e-10
ABCA4.rescaled	8.652848e-10
RAD51AP1.rescaled	8.651027e-10
CCL2.rescaled	8.648379e-10
HTR7.rescaled	8.644456e-10
C11orf24.rescaled	8.6416996e-10
LTB4R2.rescaled	8.6369856e-10
CWC27.rescaled	8.63642e-10
MYO16.rescaled	8.635933e-10
IGFBP5.rescaled	8.6310886e-10
KLF15.rescaled	8.6244406e-10
ACCS.rescaled	8.6071317e-10
MYO9A.rescaled	8.6059926e-10
KCNQ5.rescaled	8.6008506e-10
PLTP.rescaled	8.600087e-10
MFN2.rescaled	8.5908347e-10
UNC45A.rescaled	8.5898344e-10
PABPN1L.rescaled	8.5862817e-10
NR3C2.rescaled	8.5826596e-10
DYNLRB2.rescaled	8.5714275e-10
ADAMTS16.rescaled	8.570686e-10
CACNB4.rescaled	8.568293e-10
S100Z.rescaled	8.560763e-10
CDKN2AIPNL.rescaled	8.546589e-10
SELPLG.rescaled	8.5438456e-10
UBE2D3.rescaled	8.532348e-10
TFAP2C.rescaled	8.525554e-10
LYNX1.rescaled	8.5218976e-10
AEN.rescaled	8.518289e-10
FBXW4.rescaled	8.507502e-10
EIF4E1B.rescaled	8.49475e-10
SEZ6L2.rescaled	8.4931584e-10
RBM44.rescaled	8.4838964e-10
DPP10.rescaled	8.483399e-10
FIBP.rescaled	8.476541e-10
LRRC56.rescaled	8.4745255e-10
SRSF12.rescaled	8.4657265e-10
KCNJ11.rescaled	8.465311e-10
LRRC43.rescaled	8.4639434e-10
CSTF2.rescaled	8.46061e-10
PCBP3.rescaled	8.460439e-10
USP51.rescaled	8.458045e-10
RNF212.rescaled	8.4554075e-10
HIP1.rescaled	8.4553037e-10
ACSF2.rescaled	8.454752e-10
MAP3K8.rescaled	8.4534146e-10
CDC37L1.rescaled	8.4460916e-10
POGK.rescaled	8.439836e-10
NEUROG2.rescaled	8.435964e-10
RAPGEF4.rescaled	8.430438e-10
NAA16.rescaled	8.4285895e-10
SH2B1.rescaled	8.425397e-10
TAF15.rescaled	8.424416e-10
EXOC3.rescaled	8.4050605e-10
UMOD.rescaled	8.397881e-10
PYGO1.rescaled	8.396129e-10
IMPA2.rescaled	8.3873514e-10
MAMDC2.rescaled	8.3762214e-10
ULBP3.rescaled	8.3735596e-10
LCN6.rescaled	8.367949e-10
KCNIP2.rescaled	8.363578e-10
SNX24.rescaled	8.355406e-10
CHSY1.rescaled	8.3509794e-10
SRF.rescaled	8.349855e-10
OGDHL.rescaled	8.341128e-10
TM2D3.rescaled	8.33709e-10
CIDEC.rescaled	8.3234203e-10
CD59.rescaled	8.3217205e-10
TYMS.rescaled	8.32155e-10
ZNF658.rescaled	8.317822e-10
XPNPEP3.rescaled	8.3132806e-10
LSM3.rescaled	8.3073803e-10
TRNAU1AP.rescaled	8.2999846e-10
COQ6.rescaled	8.284091e-10
VPS16.rescaled	8.279326e-10
INHBA.rescaled	8.2781954e-10
TNFSF11.rescaled	8.2665436e-10
GPR18.rescaled	8.2543816e-10
CCDC14.rescaled	8.2388335e-10
RNF39.rescaled	8.233341e-10
FAM161A.rescaled	8.230621e-10
THAP3.rescaled	8.229117e-10
ANKRD31.rescaled	8.22353e-10
GRM2.rescaled	8.2216534e-10
CCDC7.rescaled	8.2150065e-10
TIMM8A.rescaled	8.199589e-10
INO80B.rescaled	8.194936e-10
APBB3.rescaled	8.174081e-10
P4HB.rescaled	8.1651724e-10
SNX10.rescaled	8.1638385e-10
CDK19.rescaled	8.1512097e-10
MAK.rescaled	8.150907e-10
ZNF157.rescaled	8.1440193e-10
CUL5.rescaled	8.13389e-10
ANXA13.rescaled	8.123569e-10
MRPL36.rescaled	8.118472e-10
CCL20.rescaled	8.118174e-10
GPR173.rescaled	8.1089346e-10
ACTL10.rescaled	8.1076884e-10
IFIT2.rescaled	8.1046564e-10
SBK2.rescaled	8.10385e-10
PCDH12.rescaled	8.10059e-10
RBL1.rescaled	8.0984647e-10
G3BP1.rescaled	8.097286e-10
KIAA1328.rescaled	8.096799e-10
RIOK1.rescaled	8.091958e-10
MYB.rescaled	8.0890067e-10
THOC3.rescaled	8.087177e-10
TAGLN3.rescaled	8.0713064e-10
FEM1B.rescaled	8.0563506e-10
NASP.rescaled	8.054805e-10
MOB2.rescaled	8.049127e-10
THAP11.rescaled	8.0424783e-10
PITPNC1.rescaled	8.0391294e-10
RIC8A.rescaled	8.038243e-10
HCAR1.rescaled	8.0368057e-10
TMEM100.rescaled	8.0268564e-10
C7orf26.rescaled	8.021468e-10
BLVRA.rescaled	8.016045e-10
AMMECR1.rescaled	8.0052315e-10
E2F6.rescaled	7.9986834e-10
HYDIN.rescaled	7.9918594e-10
CELF4.rescaled	7.9872736e-10
NRCAM.rescaled	7.972492e-10
C9orf43.rescaled	7.9724044e-10
OXT.rescaled	7.961333e-10
PPDPF.rescaled	7.9484624e-10
ZNF648.rescaled	7.946179e-10
SYBU.rescaled	7.938129e-10
TUBB4A.rescaled	7.932107e-10
TERF2.rescaled	7.928476e-10
PAK6.rescaled	7.925445e-10
NECAB3.rescaled	7.917952e-10
NRN1L.rescaled	7.9118656e-10
PLA2G6.rescaled	7.911321e-10
SPDYE6.rescaled	7.909035e-10
WNT11.rescaled	7.9043067e-10
FAM183A.rescaled	7.903108e-10
PDXK.rescaled	7.9026313e-10
CATSPER2.rescaled	7.9023343e-10
TNNI3.rescaled	7.8999735e-10
PALB2.rescaled	7.8995777e-10
MYLK4.rescaled	7.8981627e-10
RAD54B.rescaled	7.892971e-10
HBD.rescaled	7.886291e-10
TOR1A.rescaled	7.8719153e-10
ACTL8.rescaled	7.871642e-10
DNAJC8.rescaled	7.865983e-10
PKN3.rescaled	7.8639706e-10
MLNR.rescaled	7.858568e-10
EPHA7.rescaled	7.8543605e-10
CYP4F22.rescaled	7.849564e-10
PRPH2.rescaled	7.845143e-10
MAF.rescaled	7.844312e-10
SPATS2.rescaled	7.8407075e-10
HPGDS.rescaled	7.840065e-10
DHRS12.rescaled	7.83257e-10
GGH.rescaled	7.8314916e-10
HIF3A.rescaled	7.826889e-10
PCSK6.rescaled	7.824471e-10
TBCA.rescaled	7.822836e-10
TLR4.rescaled	7.82276e-10
VPS18.rescaled	7.8214146e-10
FGL1.rescaled	7.816535e-10
SLC7A6.rescaled	7.806334e-10
RPS6KA1.rescaled	7.803825e-10
ZNF714.rescaled	7.800079e-10
PRKX.rescaled	7.7957535e-10
PPP1R9A.rescaled	7.790991e-10
MMP23B.rescaled	7.7883994e-10
PCSK7.rescaled	7.781491e-10
VIPR2.rescaled	7.7772666e-10
KTI12.rescaled	7.773984e-10
DSP.rescaled	7.770789e-10
VDAC1.rescaled	7.7595713e-10
COLEC11.rescaled	7.7583584e-10
AMOT.rescaled	7.757257e-10
MCOLN3.rescaled	7.752621e-10
NBPF9.rescaled	7.745844e-10
METTL7A.rescaled	7.733081e-10
YOD1.rescaled	7.725432e-10
LMAN2.rescaled	7.724673e-10
TMEM45B.rescaled	7.723118e-10
SULT4A1.rescaled	7.7147344e-10
COPE.rescaled	7.710411e-10
RNFT2.rescaled	7.7093776e-10
ACTBL2.rescaled	7.6876994e-10
FRMD5.rescaled	7.6835865e-10
GPR63.rescaled	7.6807344e-10
PGK1.rescaled	7.6802725e-10
SPAG16.rescaled	7.6769974e-10
YWHAZ.rescaled	7.6744927e-10
MYL7.rescaled	7.671443e-10
CDKL1.rescaled	7.6652723e-10
MBOAT1.rescaled	7.6650836e-10
NHP2.rescaled	7.663635e-10
OR56B4.rescaled	7.6580914e-10
MED4.rescaled	7.653706e-10
TRAM1.rescaled	7.6511775e-10
SDF2.rescaled	7.640814e-10
CTSD.rescaled	7.6324835e-10
TMEM17.rescaled	7.6283085e-10
FBXO42.rescaled	7.624729e-10
RNPC3.rescaled	7.6098267e-10
AMPH.rescaled	7.59563e-10
WASF2.rescaled	7.58838e-10
POLA1.rescaled	7.5868767e-10
EEF2K.rescaled	7.5860374e-10
ZNF608.rescaled	7.575959e-10
GJA5.rescaled	7.5697526e-10
SLC43A1.rescaled	7.565943e-10
DNAJC16.rescaled	7.560532e-10
GABRA3.rescaled	7.5588463e-10
JUN.rescaled	7.547297e-10
SLC35G6.rescaled	7.540693e-10
ZNF729.rescaled	7.5404083e-10
HES1.rescaled	7.540218e-10
PRMT7.rescaled	7.535782e-10
NPR3.rescaled	7.531494e-10
KLK4.rescaled	7.5287154e-10
GABRG3.rescaled	7.5247975e-10
KCNK3.rescaled	7.514449e-10
LARP1.rescaled	7.5103573e-10
